leg_id,passenger_id,pnr_locator,ticket_id,price,cabin_class,is_start,is_end
70004344,PAX159062099,LOC170629129,TIC810968407,200.0,E,1,1
70004344,PAX1713917082,LOC170629129,TIC966611247,200.0,E,1,1
70004344,PAX2055086837,LOC170629129,TIC28942116,200.0,E,1,1
70004344,PAX1719631597,LOC170629129,TIC1226841643,200.0,E,1,1
70004344,PAX1339676411,LOC170629129,TIC902159238,200.0,E,1,1
70004344,PAX1258256465,LOC170629129,TIC858134333,200.0,E,1,1
70004344,PAX342040549,LOC170629129,TIC857691480,200.0,E,1,1
70004344,PAX1007241161,LOC170629129,TIC1697274195,200.0,E,1,1
70004344,PAX1397638135,LOC170629129,TIC1714578469,200.0,E,1,1
70004344,PAX2008394568,LOC170629129,TIC1184490640,200.0,E,1,1
70004344,PAX743546602,LOC45684898,TIC1862000618,287.5,E,1,0
70004333,PAX743546602,LOC45684898,TIC1680757562,287.5,E,0,1
70004344,PAX468693021,LOC45684898,TIC797880917,287.5,E,1,0
70004333,PAX468693021,LOC45684898,TIC1255846145,287.5,E,0,1
70004344,PAX1630914458,LOC45684898,TIC1413453766,287.5,E,1,0
70004333,PAX1630914458,LOC45684898,TIC902525861,287.5,E,0,1
70004344,PAX241373094,LOC394114618,TIC999660793,200.0,E,1,1
70004344,PAX2012469492,LOC394114618,TIC1746223652,200.0,E,1,1
70004344,PAX67561979,LOC394114618,TIC1634884397,200.0,E,1,1
70004344,PAX207354601,LOC394114618,TIC1357172250,200.0,E,1,1
70004344,PAX291503614,LOC394114618,TIC694482110,200.0,E,1,1
70004344,PAX1171785033,LOC394114618,TIC420392965,200.0,E,1,1
70004344,PAX1452325047,LOC394114618,TIC1997835675,200.0,E,1,1
70004344,PAX1014488897,LOC394114618,TIC1897828015,200.0,E,1,1
70004344,PAX825690818,LOC394114618,TIC1001238993,200.0,E,1,1
70004344,PAX1439417521,LOC394114618,TIC2117581414,200.0,E,1,1
70004344,PAX1969250841,LOC394114618,TIC395023961,200.0,E,1,1
70004344,PAX61172750,LOC394114618,TIC2036666122,200.0,E,1,1
70004344,PAX184096594,LOC394114618,TIC561145258,200.0,E,1,1
70004344,PAX1736694396,LOC394114618,TIC1717826210,200.0,E,1,1
