leg_id,passenger_id,pnr_locator,ticket_id,price,cabin_class,is_start,is_end
70001363,PAX1668227730,LOC1920311787,TIC941272847,250.0,E,1,1
70001363,PAX1898541505,LOC1920311787,TIC955182719,250.0,E,1,1
70001363,PAX1430000885,LOC1920311787,TIC1806163122,250.0,E,1,1
70001363,PAX2078383544,LOC1920311787,TIC1243909674,250.0,E,1,1
70001363,PAX1578876831,LOC1920311787,TIC1369116511,250.0,E,1,1
70001363,PAX1297333492,LOC1920311787,TIC82572038,250.0,E,1,1
70001363,PAX1128122671,LOC1920311787,TIC728198374,250.0,E,1,1
70001363,PAX1567561110,LOC1920311787,TIC211772297,250.0,E,1,1
70001363,PAX1069369161,LOC1920311787,TIC839115403,250.0,E,1,1
70001363,PAX438239474,LOC1920311787,TIC1145954348,250.0,E,1,1
70001363,PAX1122054269,LOC1920311787,TIC1342665400,250.0,E,1,1
70001363,PAX310716570,LOC1920311787,TIC1648281851,250.0,E,1,1
70001363,PAX423263956,LOC1920311787,TIC1477105195,250.0,E,1,1
70001363,PAX781272236,LOC1920311787,TIC1470505196,250.0,E,1,1
70001363,PAX534396256,LOC1920311787,TIC2013872337,250.0,E,1,1
70001363,PAX1391596987,LOC1920311787,TIC251310272,250.0,E,1,1
70001363,PAX73285506,LOC1920311787,TIC615828434,250.0,E,1,1
70001363,PAX961082454,LOC1920311787,TIC832794981,250.0,E,1,1
70001363,PAX119352220,LOC1920311787,TIC26067640,250.0,E,1,1
70001363,PAX1879701231,LOC1920311787,TIC612265713,250.0,E,1,1
70001363,PAX56920172,LOC1920311787,TIC153175141,250.0,E,1,1
70001363,PAX281022248,LOC1920311787,TIC1386291367,250.0,E,1,1
70001363,PAX1940867437,LOC1920311787,TIC1102654928,250.0,E,1,1
70001363,PAX1156079073,LOC1920311787,TIC1648563815,250.0,E,1,1
70001363,PAX1982298657,LOC1920311787,TIC1738118887,250.0,E,1,1
70001363,PAX808598466,LOC1920311787,TIC826362601,250.0,E,1,1
70001363,PAX1122876050,LOC1920311787,TIC1846111939,250.0,E,1,1
70001363,PAX1434805601,LOC1920311787,TIC2085241810,250.0,E,1,1
70001363,PAX19029447,LOC1920311787,TIC1037461967,250.0,E,1,1
70001363,PAX1523011062,LOC1920311787,TIC1874659169,250.0,E,1,1
70001363,PAX1732228936,LOC1920311787,TIC1256643798,250.0,E,1,1
70001363,PAX868426939,LOC1920311787,TIC1562967041,250.0,E,1,1
70001363,PAX963864607,LOC1920311787,TIC1966114607,250.0,E,1,1
70001363,PAX1973410957,LOC1920311787,TIC734330712,250.0,E,1,1
70001363,PAX1155371425,LOC1920311787,TIC697802924,250.0,E,1,1
70001363,PAX626309766,LOC1920311787,TIC135682370,250.0,E,1,1
70001363,PAX9094949,LOC1920311787,TIC1457626286,250.0,E,1,1
70001363,PAX2011508801,LOC1920311787,TIC1677699678,250.0,E,1,1
70001363,PAX453134066,LOC1920311787,TIC1862010060,250.0,E,1,1
70001363,PAX491842335,LOC1920311787,TIC464821160,250.0,E,1,1
