leg_id,passenger_id,pnr_locator,ticket_id,price,cabin_class,is_start,is_end
70001363,PAX1059303963,LOC2040010470,TIC579766232,250.0,E,1,1
70001363,PAX1866719956,LOC2040010470,TIC1384458723,250.0,E,1,1
70001363,PAX2073078276,LOC2040010470,TIC652856941,250.0,E,1,1
70001363,PAX916691330,LOC2040010470,TIC1604872122,250.0,E,1,1
70001363,PAX1225793935,LOC2040010470,TIC1539600517,250.0,E,1,1
70001363,PAX1629214616,LOC2040010470,TIC1775532096,250.0,E,1,1
70001363,PAX823741310,LOC2040010470,TIC1731938522,250.0,E,1,1
70001363,PAX1238494052,LOC2040010470,TIC272988015,250.0,E,1,1
70001363,PAX1699501034,LOC2040010470,TIC2147450451,250.0,E,1,1
70001363,PAX1062660234,LOC2040010470,TIC1070168348,250.0,E,1,1
70001363,PAX1960779616,LOC2040010470,TIC2071926534,250.0,E,1,1
70001363,PAX629891647,LOC2040010470,TIC1407088463,250.0,E,1,1
70001363,PAX65695991,LOC2040010470,TIC1171759257,250.0,E,1,1
70001363,PAX250680732,LOC2040010470,TIC1889785484,250.0,E,1,1
70001363,PAX33716533,LOC2040010470,TIC1591651707,250.0,E,1,1
70001363,PAX1017692098,LOC2040010470,TIC1636519827,250.0,E,1,1
70001363,PAX1001033069,LOC2040010470,TIC438044620,250.0,E,1,1
70001363,PAX1701051294,LOC2040010470,TIC1094058904,250.0,E,1,1
70001363,PAX582601751,LOC2040010470,TIC1835307989,250.0,E,1,1
70001363,PAX200869317,LOC2040010470,TIC644258048,250.0,E,1,1
70001363,PAX1895249183,LOC2040010470,TIC1368425206,250.0,E,1,1
70001363,PAX1615136518,LOC2040010470,TIC883690315,250.0,E,1,1
70001363,PAX607663662,LOC2040010470,TIC234325498,250.0,E,1,1
70001363,PAX191964074,LOC2040010470,TIC2058646750,250.0,E,1,1
70001363,PAX1174392623,LOC2040010470,TIC477289333,250.0,E,1,1
70001363,PAX1194698552,LOC2040010470,TIC273017173,250.0,E,1,1
70001363,PAX1104697107,LOC2040010470,TIC806527101,250.0,E,1,1
70001363,PAX55629922,LOC2040010470,TIC1672267630,250.0,E,1,1
70001363,PAX2046508504,LOC2040010470,TIC11046121,250.0,E,1,1
70001363,PAX1125488153,LOC2040010470,TIC552145033,250.0,E,1,1
70001363,PAX1296781602,LOC2040010470,TIC231438028,250.0,E,1,1
70001363,PAX1272874643,LOC2040010470,TIC1550563012,250.0,E,1,1
70001363,PAX1465626270,LOC2040010470,TIC1948400995,250.0,E,1,1
70001363,PAX1341593987,LOC2040010470,TIC707108434,250.0,E,1,1
70001363,PAX1380981664,LOC2040010470,TIC1720413246,250.0,E,1,1
70001363,PAX1206950168,LOC2040010470,TIC796673923,250.0,E,1,1
70001363,PAX90118870,LOC2040010470,TIC800145206,250.0,E,1,1
70001363,PAX888923795,LOC2040010470,TIC329985980,250.0,E,1,1
70001363,PAX1256840866,LOC2040010470,TIC1315636164,250.0,E,1,1
70001363,PAX856443167,LOC2040010470,TIC616290121,250.0,E,1,1
70001363,PAX1824438561,LOC2040010470,TIC1840416247,250.0,E,1,1
70001363,PAX716344569,LOC2040010470,TIC798797558,250.0,E,1,1
70001363,PAX84039143,LOC2040010470,TIC1065880260,250.0,E,1,1
70001363,PAX2005957090,LOC2040010470,TIC1919545455,250.0,E,1,1
70001363,PAX658892678,LOC2040010470,TIC215464118,250.0,E,1,1
70001363,PAX708287756,LOC2040010470,TIC424585791,250.0,E,1,1
70001363,PAX6513241,LOC2040010470,TIC805237673,250.0,E,1,1
70001363,PAX850416255,LOC2040010470,TIC637151318,250.0,E,1,1
70001363,PAX452678733,LOC2040010470,TIC1648011689,250.0,E,1,1
70001363,PAX1862734029,LOC2040010470,TIC96936827,250.0,E,1,1
70001363,PAX586873825,LOC2040010470,TIC2109558587,250.0,E,1,1
70001363,PAX1822051981,LOC2040010470,TIC1981706224,250.0,E,1,1
70001363,PAX2114654140,LOC2040010470,TIC1658491498,250.0,E,1,1
70001363,PAX2066950736,LOC2040010470,TIC466754760,250.0,E,1,1
70001363,PAX1965122170,LOC2040010470,TIC1185008218,250.0,E,1,1
70001363,PAX1686572587,LOC2040010470,TIC2045101359,250.0,E,1,1
70001363,PAX1837229619,LOC2040010470,TIC370947183,250.0,E,1,1
70001363,PAX104236156,LOC2040010470,TIC825740983,250.0,E,1,1
70001363,PAX1135684822,LOC2040010470,TIC1147643211,250.0,E,1,1
70001363,PAX472393160,LOC2040010470,TIC164297877,250.0,E,1,1
70001363,PAX1909293290,LOC2040010470,TIC799607386,250.0,E,1,1
70001363,PAX984953519,LOC2040010470,TIC765061065,250.0,E,1,1
70001363,PAX525296274,LOC2040010470,TIC819714445,250.0,E,1,1
70001363,PAX17410524,LOC2040010470,TIC1965760986,250.0,E,1,1
70001363,PAX430083262,LOC2040010470,TIC37422845,250.0,E,1,1
70001363,PAX492128568,LOC2040010470,TIC952251516,250.0,E,1,1
70001363,PAX97029962,LOC2040010470,TIC1295091161,250.0,E,1,1
70001363,PAX1419818313,LOC2040010470,TIC1148988179,250.0,E,1,1
70001363,PAX1090287658,LOC2040010470,TIC1659371977,250.0,E,1,1
70001363,PAX108656117,LOC2040010470,TIC274464791,250.0,E,1,1
70001363,PAX474005,LOC2040010470,TIC1350178740,250.0,E,1,1
70001363,PAX107175321,LOC2040010470,TIC307648665,250.0,E,1,1
70001363,PAX1603931195,LOC2040010470,TIC881339830,250.0,E,1,1
70001363,PAX1169329540,LOC2040010470,TIC1966176560,250.0,E,1,1
70001363,PAX627069036,LOC2040010470,TIC257992365,250.0,E,1,1
70001363,PAX124463177,LOC2040010470,TIC1523912001,250.0,E,1,1
70001363,PAX1936473318,LOC2040010470,TIC962160779,250.0,E,1,1
70001363,PAX118476918,LOC2040010470,TIC852022859,250.0,E,1,1
70001363,PAX744450046,LOC2040010470,TIC193456780,250.0,E,1,1
70001363,PAX2107715434,LOC2040010470,TIC104555030,250.0,E,1,1
70001363,PAX1336665084,LOC2040010470,TIC670078573,250.0,E,1,1
70001363,PAX1216795479,LOC2040010470,TIC1901465441,250.0,E,1,1
70001363,PAX1001974760,LOC2040010470,TIC1321584075,250.0,E,1,1
70001363,PAX216214802,LOC2040010470,TIC1118356466,250.0,E,1,1
70001363,PAX1378740226,LOC2040010470,TIC840892864,250.0,E,1,1
70001363,PAX1390981611,LOC2040010470,TIC1193068989,250.0,E,1,1
70001363,PAX1505472144,LOC2040010470,TIC1607676357,250.0,E,1,1
70001363,PAX2084117803,LOC2040010470,TIC1012164836,250.0,E,1,1
70001363,PAX1805633630,LOC2040010470,TIC351943154,250.0,E,1,1
70001363,PAX1405954720,LOC2040010470,TIC1664119154,250.0,E,1,1
70001363,PAX858988029,LOC2040010470,TIC519668941,250.0,E,1,1
70001363,PAX796001378,LOC2040010470,TIC1730765836,250.0,E,1,1
70001363,PAX51062865,LOC2040010470,TIC1899211816,250.0,E,1,1
70001363,PAX820909160,LOC2040010470,TIC235188153,250.0,E,1,1
70001363,PAX80162546,LOC2040010470,TIC698689319,250.0,E,1,1
70001363,PAX163068606,LOC2040010470,TIC917089419,250.0,E,1,1
70001363,PAX762919053,LOC2040010470,TIC473286360,250.0,E,1,1
70001363,PAX1179012082,LOC2040010470,TIC28362010,250.0,E,1,1
70001363,PAX2084943480,LOC2040010470,TIC1223477505,250.0,E,1,1
70001363,PAX2018998429,LOC2040010470,TIC362162530,250.0,E,1,1
70001363,PAX2122131336,LOC2040010470,TIC760857784,250.0,E,1,1
70001363,PAX187782702,LOC2040010470,TIC1869695167,250.0,E,1,1
70001363,PAX829324179,LOC2040010470,TIC1093690691,250.0,E,1,1
70001363,PAX398523854,LOC2040010470,TIC1074059352,250.0,E,1,1
70001363,PAX1146871109,LOC2040010470,TIC571896435,250.0,E,1,1
70001363,PAX1506110329,LOC2040010470,TIC1128700516,250.0,E,1,1
70001363,PAX775471331,LOC2040010470,TIC562914025,250.0,E,1,1
70001363,PAX425563874,LOC2040010470,TIC292613418,250.0,E,1,1
70001363,PAX1403034893,LOC2040010470,TIC782291131,250.0,E,1,1
70001363,PAX2066670783,LOC2040010470,TIC1403827946,250.0,E,1,1
70001363,PAX789635920,LOC2040010470,TIC2134680961,250.0,E,1,1
70001363,PAX800036635,LOC2040010470,TIC2008391119,250.0,E,1,1
70001363,PAX698310956,LOC2040010470,TIC1548156694,250.0,E,1,1
70001363,PAX440671302,LOC2040010470,TIC691121571,250.0,E,1,1
70001363,PAX916365872,LOC2040010470,TIC794638754,250.0,E,1,1
70001363,PAX1473256417,LOC2040010470,TIC600308456,250.0,E,1,1
70001363,PAX1847043801,LOC2040010470,TIC1229917692,250.0,E,1,1
70001363,PAX425229545,LOC2040010470,TIC644016932,250.0,E,1,1
70001363,PAX747021102,LOC2040010470,TIC1335913598,250.0,E,1,1
70001363,PAX140594534,LOC2040010470,TIC1654921902,250.0,E,1,1
70001363,PAX807947150,LOC2040010470,TIC764570,250.0,E,1,1
70001363,PAX1292942952,LOC2040010470,TIC690645152,250.0,E,1,1
70001363,PAX1863739258,LOC1641670085,TIC114105947,250.0,E,1,1
70001363,PAX1478311859,LOC1641670085,TIC895611199,250.0,E,1,1
70001363,PAX1770794489,LOC1641670085,TIC1906929678,250.0,E,1,1
70001363,PAX1314205775,LOC1641670085,TIC527396196,250.0,E,1,1
70001363,PAX1496613576,LOC1641670085,TIC556692926,250.0,E,1,1
70001363,PAX1933182383,LOC1641670085,TIC1843097408,250.0,E,1,1
70001363,PAX1515296399,LOC1641670085,TIC2094069134,250.0,E,1,1
70001363,PAX457217530,LOC1641670085,TIC1356471102,250.0,E,1,1
70001363,PAX538270639,LOC1641670085,TIC1323236735,250.0,E,1,1
70001363,PAX1243037358,LOC1641670085,TIC229724994,250.0,E,1,1
70001363,PAX1067199172,LOC1641670085,TIC760622578,250.0,E,1,1
70001363,PAX896176977,LOC1641670085,TIC1791483599,250.0,E,1,1
70001363,PAX145068291,LOC1641670085,TIC1960573271,250.0,E,1,1
70001363,PAX1710850905,LOC1641670085,TIC2065672345,250.0,E,1,1
70001363,PAX2109564483,LOC1641670085,TIC1383592325,250.0,E,1,1
70001363,PAX849343023,LOC1641670085,TIC733592868,250.0,E,1,1
70001363,PAX2126649301,LOC1641670085,TIC1515313597,250.0,E,1,1
70001363,PAX1836968951,LOC1641670085,TIC1215878671,250.0,E,1,1
70001363,PAX268439218,LOC1641670085,TIC2112018623,250.0,E,1,1
70001363,PAX1505742039,LOC1641670085,TIC1103017420,250.0,E,1,1
