leg_id,passenger_id,pnr_locator,ticket_id,price,cabin_class,is_start,is_end
70001363,PAX1297376922,LOC1446279567,TIC288755617,250.0,E,1,1
70001363,PAX211559499,LOC1446279567,TIC1008767343,250.0,E,1,1
70001363,PAX936464385,LOC1446279567,TIC2134997391,250.0,E,1,1
70001363,PAX1278418759,LOC1446279567,TIC503401349,250.0,E,1,1
70001363,PAX1419814749,LOC1446279567,TIC1652065883,250.0,E,1,1
70001363,PAX401974592,LOC1446279567,TIC451142454,250.0,E,1,1
70001363,PAX2099778716,LOC1446279567,TIC642066006,250.0,E,1,1
70001363,PAX539621161,LOC1446279567,TIC1267053887,250.0,E,1,1
70001363,PAX1814271552,LOC1446279567,TIC1262889116,250.0,E,1,1
70001363,PAX34421848,LOC1446279567,TIC1658211232,250.0,E,1,1
70001363,PAX460831634,LOC1446279567,TIC498628449,250.0,E,1,1
70001363,PAX692860775,LOC1446279567,TIC1934459617,250.0,E,1,1
70001363,PAX908049798,LOC1446279567,TIC1183252306,250.0,E,1,1
70001363,PAX325152477,LOC1446279567,TIC1253738583,250.0,E,1,1
70001363,PAX1456125524,LOC1446279567,TIC1383012174,250.0,E,1,1
70001363,PAX959497317,LOC1446279567,TIC556073059,250.0,E,1,1
70001363,PAX675043124,LOC1446279567,TIC592452563,250.0,E,1,1
70001363,PAX831883605,LOC1446279567,TIC2079055981,250.0,E,1,1
70001363,PAX1305462305,LOC1446279567,TIC1386800376,250.0,E,1,1
70001363,PAX1256453220,LOC1446279567,TIC863732652,250.0,E,1,1
70001363,PAX1897235233,LOC1446279567,TIC1145642563,250.0,E,1,1
70001363,PAX1181323255,LOC1446279567,TIC1438804861,250.0,E,1,1
70001363,PAX2023621692,LOC1446279567,TIC1877895622,250.0,E,1,1
70001363,PAX287997124,LOC1446279567,TIC1803233839,250.0,E,1,1
70001363,PAX493412093,LOC1446279567,TIC1486692738,250.0,E,1,1
70001363,PAX1192724668,LOC1446279567,TIC1978132475,250.0,E,1,1
70001363,PAX1950660996,LOC1446279567,TIC1954908182,250.0,E,1,1
70001363,PAX390715659,LOC1446279567,TIC913113904,250.0,E,1,1
70001363,PAX1490171816,LOC1446279567,TIC1479206769,250.0,E,1,1
70001363,PAX352479786,LOC1446279567,TIC1233174692,250.0,E,1,1
70001363,PAX50455855,LOC1446279567,TIC2059966909,250.0,E,1,1
70001363,PAX291053672,LOC1446279567,TIC1797511810,250.0,E,1,1
70001363,PAX1343856941,LOC1446279567,TIC1496611917,250.0,E,1,1
70001363,PAX42327678,LOC1446279567,TIC808813998,250.0,E,1,1
70001363,PAX1045147088,LOC1446279567,TIC474908840,250.0,E,1,1
70001363,PAX303343117,LOC1446279567,TIC2085228814,250.0,E,1,1
70001363,PAX1547314027,LOC1446279567,TIC489513328,250.0,E,1,1
70001363,PAX1604561663,LOC1446279567,TIC128527539,250.0,E,1,1
