leg_id,passenger_id,pnr_locator,ticket_id,price,cabin_class,is_start,is_end
70004344,PAX695641262,LOC284477017,TIC1650838094,200.0,E,1,1
70004344,PAX2088119506,LOC284477017,TIC1048107178,200.0,E,1,1
70004344,PAX1939307350,LOC284477017,TIC1190135015,200.0,E,1,1
70004344,PAX1154396656,LOC284477017,TIC1911863923,200.0,E,1,1
70004344,PAX1310964599,LOC284477017,TIC848794890,200.0,E,1,1
70004344,PAX2676428,LOC284477017,TIC1322317898,200.0,E,1,1
70004344,PAX872626565,LOC284477017,TIC1677220331,200.0,E,1,1
70004344,PAX526782441,LOC284477017,TIC1753472077,200.0,E,1,1
70004344,PAX358887428,LOC284477017,TIC1654553942,200.0,E,1,1
70004344,PAX1843843487,LOC284477017,TIC785823210,200.0,E,1,1
70004344,PAX1318575049,LOC138931239,TIC625051011,287.5,E,1,0
70004333,PAX1318575049,LOC138931239,TIC555446686,287.5,E,0,1
70004344,PAX287640484,LOC138931239,TIC91544366,287.5,E,1,0
70004333,PAX287640484,LOC138931239,TIC1581782425,287.5,E,0,1
70004344,PAX105980816,LOC138931239,TIC2007849966,287.5,E,1,0
70004333,PAX105980816,LOC138931239,TIC238811887,287.5,E,0,1
70004344,PAX1383574141,LOC1208101213,TIC1374131370,200.0,E,1,1
70004344,PAX2122623747,LOC1208101213,TIC1588702150,200.0,E,1,1
70004344,PAX1266786293,LOC1208101213,TIC1932806308,200.0,E,1,1
70004344,PAX1607646574,LOC1208101213,TIC996291967,200.0,E,1,1
70004344,PAX2007504908,LOC1208101213,TIC233635861,200.0,E,1,1
70004344,PAX1429746736,LOC1208101213,TIC1590239779,200.0,E,1,1
70004344,PAX666390281,LOC1208101213,TIC225284168,200.0,E,1,1
70004344,PAX1659232882,LOC1208101213,TIC2080603508,200.0,E,1,1
70004344,PAX763297069,LOC1208101213,TIC1332009799,200.0,E,1,1
70004344,PAX1610810523,LOC1208101213,TIC1899375039,200.0,E,1,1
70004344,PAX1096329813,LOC1208101213,TIC1662702459,200.0,E,1,1
70004344,PAX2065392919,LOC1208101213,TIC161117437,200.0,E,1,1
70004344,PAX1383616826,LOC1208101213,TIC487405756,200.0,E,1,1
70004344,PAX1566129208,LOC1208101213,TIC616246517,200.0,E,1,1
70004344,PAX2030814007,LOC1208101213,TIC221947402,200.0,E,1,1
70004344,PAX2028075624,LOC1208101213,TIC859871575,200.0,E,1,1
70004344,PAX1370038872,LOC1451341571,TIC1075746716,287.5,E,1,0
70004333,PAX1370038872,LOC1451341571,TIC1786744593,287.5,E,0,1
70004344,PAX2129193411,LOC1451341571,TIC40051384,287.5,E,1,0
70004333,PAX2129193411,LOC1451341571,TIC870945970,287.5,E,0,1
70004344,PAX1807467845,LOC877606496,TIC1828532530,287.5,E,1,0
70004347,PAX1807467845,LOC877606496,TIC1235747736,287.5,E,0,1
70004344,PAX644305185,LOC559650441,TIC2051337016,287.5,E,1,0
70004351,PAX644305185,LOC559650441,TIC1283134673,287.5,E,0,1
70004344,PAX1158661830,LOC2082843873,TIC921901186,500.0,E,1,0
